# Mo-Nm,Mw,Mw-std,Mw-std-err,Mw-Nobs,UTC
6.963e+12,2.529,0.177,0.079,5,2013-05-15T06:22:25.12
2.436e+12,2.224,0.190,0.095,4,2013-05-15T07:11:45.89
4.006e+12,2.369,0.262,0.083,10,2013-05-15T08:51:22.43
2.807e+12,2.265,0.186,0.093,4,2013-05-15T09:43:45.25
9.061e+12,2.605,0.101,0.058,3,2013-05-15T21:06:31.21
4.975e+12,2.431,0.145,0.084,3,2013-05-15T21:42:35.55
3.036e+12,2.288,0.155,0.070,5,2013-05-16T06:21:18.11
2.627e+12,2.246,0.182,0.091,4,2013-05-16T07:30:00.05
3.731e+13,3.015,0.122,0.086,2,2013-05-16T20:46:56.74
1.982e+12,2.165,0.199,0.115,3,2013-05-16T23:04:18.74
3.833e+12,2.356,0.142,0.071,4,2013-05-17T00:59:17.35
4.777e+12,2.419,0.061,0.043,2,2013-05-18T11:39:16.64
1.962e+12,2.162,0.189,0.109,3,2013-05-18T17:07:00.59
5.134e+12,2.440,0.197,0.099,4,2013-05-19T08:53:37.18
3.048e+12,2.289,0.139,0.080,3,2013-05-23T07:08:01.10
4.336e+12,2.391,0.200,0.089,5,2013-05-23T07:55:55.12
4.022e+11,1.703,0.029,0.020,2,2013-05-23T09:47:48.99
3.099e+12,2.294,0.131,0.076,3,2013-05-24T13:59:37.12
2.298e+12,2.208,0.194,0.097,4,2013-05-25T06:25:55.49
1.284e+12,2.039,0.211,0.105,4,2013-05-29T02:46:15.86
2.490e+12,2.231,0.172,0.086,4,2013-05-29T07:10:11.94
5.259e+12,2.447,0.163,0.081,4,2013-05-30T01:30:28.38
1.590e+12,2.101,0.171,0.099,3,2013-05-31T03:58:40.19
2.087e+12,2.180,0.139,0.070,4,2013-05-31T08:38:32.92
2.739e+11,1.592,0.120,0.069,3,2013-05-31T12:37:13.87
3.961e+12,2.365,0.202,0.090,5,2013-05-31T17:56:32.77
2.860e+11,1.604,0.120,0.060,4,2013-06-03T09:59:46.48
4.120e+12,2.377,0.128,0.091,2,2013-06-03T13:12:16.94
2.091e+12,2.180,0.164,0.095,3,2013-06-03T19:32:10.09
2.947e+12,2.280,0.156,0.090,3,2013-06-03T21:45:14.77
7.372e+12,2.545,0.129,0.091,2,2013-06-03T23:07:24.35
2.467e+12,2.228,0.365,0.183,4,2013-06-04T19:13:54.28
1.998e+12,2.167,0.155,0.078,4,2013-06-06T05:32:45.23
9.017e+11,1.937,0.131,0.075,3,2013-06-06T14:46:56.10
7.183e+12,2.538,0.000,0.000,1,2013-06-06T17:42:00.15
1.211e+12,2.022,0.057,0.033,3,2013-06-07T17:04:28.52
3.828e+12,2.355,0.147,0.085,3,2013-06-10T18:41:51.74
4.555e+12,2.406,0.164,0.082,4,2013-06-11T00:42:17.70
1.601e+12,2.103,0.248,0.088,8,2013-06-12T00:48:00.16
1.556e+13,2.761,0.153,0.058,7,2013-06-12T09:14:04.90
3.875e+12,2.359,0.000,0.000,1,2013-06-12T14:45:08.20
4.963e+12,2.431,0.117,0.067,3,2013-06-12T20:57:00.96
6.059e+12,2.488,0.061,0.043,2,2013-06-13T19:44:56.99
8.973e+11,1.935,0.000,0.000,1,2013-06-14T02:07:21.59
1.595e+12,2.102,0.121,0.054,5,2013-06-16T07:21:47.11
1.078e+12,1.988,0.000,0.000,1,2013-06-18T11:36:15.49
1.708e+12,2.122,0.186,0.083,5,2013-06-21T05:27:20.92
1.998e+13,2.834,0.195,0.080,6,2013-06-26T17:34:41.43
5.695e+12,2.470,0.187,0.133,2,2013-06-28T00:45:43.48
5.715e+11,1.805,0.129,0.065,4,2013-07-03T06:02:30.23
7.113e+11,1.868,0.080,0.036,5,2013-07-04T13:32:57.18
1.982e+12,2.165,0.039,0.027,2,2013-07-07T04:46:14.03
1.965e+12,2.162,0.188,0.077,6,2013-07-14T06:07:31.93
1.682e+12,2.117,0.185,0.053,12,2013-07-14T06:10:54.32
3.526e+11,1.665,0.077,0.038,4,2013-07-25T05:29:33.56
7.131e+11,1.869,0.155,0.090,3,2013-07-25T06:12:48.38
4.807e+12,2.421,0.134,0.067,4,2013-07-28T02:17:12.35
3.463e+12,2.326,0.142,0.082,3,2013-07-28T20:08:33.78
4.559e+12,2.406,0.160,0.057,8,2013-07-29T08:29:39.22
5.886e+11,1.813,0.041,0.024,3,2013-08-01T02:36:42.98
3.198e+12,2.303,0.119,0.059,4,2013-08-10T10:21:24.73
1.153e+12,2.008,0.000,0.000,1,2013-08-10T21:24:56.59
1.431e+12,2.070,0.000,0.000,1,2013-08-12T18:54:49.29
5.658e+12,2.468,0.156,0.070,5,2013-08-18T06:59:03.39
4.607e+11,1.742,0.101,0.051,4,2013-08-18T08:28:52.19
2.520e+11,1.568,0.041,0.029,2,2013-08-20T11:20:06.50
3.187e+11,1.636,0.168,0.097,3,2013-08-21T07:43:56.65
4.265e+12,2.387,0.019,0.014,2,2013-08-31T11:15:35.01
1.244e+13,2.697,0.187,0.071,7,2013-09-04T11:47:08.55
4.013e+11,1.702,0.000,0.000,1,2013-09-04T16:57:10.45
3.208e+11,1.638,0.087,0.050,3,2013-09-10T10:51:15.80
4.142e+12,2.378,0.044,0.025,3,2013-09-11T05:09:52.59
5.175e+11,1.776,0.000,0.000,1,2013-09-11T08:01:35.26
6.258e+11,1.831,0.041,0.029,2,2013-09-12T00:27:28.98
9.515e+11,1.952,0.108,0.044,6,2013-09-12T01:05:46.80
1.034e+12,1.976,0.090,0.045,4,2013-09-13T17:11:24.36
4.924e+12,2.428,1.011,0.584,3,2013-09-15T10:18:53.20
8.373e+11,1.915,0.174,0.100,3,2013-09-19T19:47:28.62
3.496e+12,2.329,0.157,0.050,10,2013-09-21T11:54:18.42
1.623e+11,1.440,0.073,0.033,5,2013-09-21T12:04:48.35
3.809e+11,1.687,0.054,0.038,2,2013-10-07T14:16:56.69
4.687e+11,1.747,0.000,0.000,1,2013-10-08T20:31:39.84
3.719e+11,1.680,0.000,0.000,1,2013-10-08T21:35:06.72
2.257e+13,2.869,0.051,0.026,4,2013-10-09T13:48:52.83
1.293e+12,2.041,0.197,0.114,3,2013-10-10T03:06:31.87
7.839e+12,2.563,0.063,0.032,4,2013-10-11T00:50:41.30
3.459e+12,2.326,0.132,0.059,5,2013-10-11T09:19:50.66
4.377e+12,2.394,0.095,0.067,2,2013-10-12T18:09:42.46
8.246e+13,3.244,0.066,0.033,4,2013-10-13T08:02:57.82
1.884e+12,2.150,0.101,0.059,3,2013-10-14T09:32:13.03
5.853e+11,1.812,0.090,0.052,3,2013-10-14T10:25:43.75
6.035e+11,1.820,0.139,0.080,3,2013-10-15T02:01:44.41
1.478e+13,2.747,0.717,0.293,6,2013-10-15T10:59:17.52
2.545e+12,2.237,0.047,0.033,2,2013-10-16T02:17:59.30
5.343e+12,2.452,0.194,0.079,6,2013-10-16T18:28:00.38
2.249e+13,2.868,0.129,0.049,7,2013-10-16T18:31:10.63
3.434e+12,2.324,0.038,0.022,3,2013-10-16T18:39:31.40
3.604e+12,2.338,0.064,0.045,2,2013-10-16T19:38:17.02
3.817e+12,2.355,0.057,0.033,3,2013-10-16T19:52:11.95
8.298e+12,2.579,0.189,0.095,4,2013-10-16T19:54:46.91
1.083e+13,2.657,0.158,0.079,4,2013-10-16T23:06:51.51
3.024e+12,2.287,0.045,0.032,2,2013-10-16T23:38:18.16
8.825e+12,2.597,0.051,0.026,4,2013-10-17T01:26:34.65
8.779e+12,2.596,0.193,0.079,6,2013-10-17T03:25:36.02
2.872e+12,2.272,0.123,0.071,3,2013-10-17T11:39:35.32
5.138e+12,2.441,0.055,0.028,4,2013-10-17T15:27:22.98
4.182e+12,2.381,0.064,0.045,2,2013-10-18T02:13:23.48
3.110e+12,2.295,0.023,0.016,2,2013-10-18T02:15:57.38
4.774e+12,2.419,0.037,0.021,3,2013-10-18T04:23:00.60
2.126e+12,2.185,0.085,0.038,5,2013-10-18T07:28:37.06
4.340e+12,2.392,0.067,0.038,3,2013-10-18T13:01:50.18
4.472e+13,3.067,0.153,0.054,8,2013-10-20T06:24:26.31
8.283e+12,2.579,0.271,0.121,5,2013-10-20T06:37:12.78
2.285e+12,2.206,0.107,0.054,4,2013-10-21T11:22:12.34
3.765e+11,1.684,0.108,0.076,2,2013-10-23T04:58:04.82
4.283e+12,2.388,0.066,0.030,5,2013-10-23T06:10:52.35
1.160e+12,2.010,0.014,0.010,2,2013-10-23T23:47:17.89
3.711e+12,2.346,0.095,0.055,3,2013-10-24T11:08:33.59
3.619e+12,2.339,0.047,0.033,2,2013-10-24T22:08:06.23
1.927e+12,2.157,0.053,0.027,4,2013-10-25T01:25:10.03
2.143e+13,2.854,0.147,0.052,8,2013-10-26T17:18:25.08
5.699e+12,2.471,0.056,0.028,4,2013-10-27T00:23:01.73
5.306e+12,2.450,0.080,0.040,4,2013-10-27T17:12:00.90
4.961e+12,2.430,0.069,0.031,5,2013-10-27T17:48:14.75
8.268e+12,2.578,0.087,0.035,6,2013-10-27T19:48:50.82
8.682e+11,1.926,0.017,0.012,2,2013-10-29T16:47:24.35
1.778e+12,2.133,0.087,0.050,3,2013-10-30T18:36:41.70
3.197e+12,2.303,0.075,0.043,3,2013-10-31T05:20:57.93
1.138e+12,2.004,0.042,0.024,3,2013-11-01T00:01:44.03
2.008e+12,2.169,0.015,0.011,2,2013-11-02T19:52:33.12
1.466e+13,2.744,0.053,0.031,3,2013-11-02T21:54:53.91
3.930e+12,2.363,0.048,0.024,4,2013-11-03T00:59:50.76
5.132e+12,2.440,0.022,0.015,2,2013-11-05T01:47:53.29
1.069e+13,2.653,0.037,0.021,3,2013-11-05T18:32:00.18
3.456e+12,2.326,0.000,0.000,1,2013-11-05T18:53:39.92
8.342e+12,2.581,0.094,0.054,3,2013-11-05T21:23:41.93
4.136e+12,2.378,0.083,0.041,4,2013-11-06T03:24:28.93
2.079e+12,2.179,0.133,0.094,2,2013-11-06T12:30:25.27
3.301e+12,2.312,0.097,0.056,3,2013-11-06T20:14:37.87
3.813e+12,2.354,0.065,0.037,3,2013-11-07T00:46:42.68
1.211e+13,2.689,0.000,0.000,1,2013-11-07T07:17:01.20
2.320e+13,2.877,0.172,0.041,18,2013-11-07T19:04:55.76
4.188e+12,2.381,0.061,0.031,4,2013-11-08T09:24:19.81
5.540e+13,3.129,0.160,0.057,8,2013-11-09T09:05:22.86
2.642e+13,2.915,0.179,0.073,6,2013-11-09T09:08:24.89
2.185e+12,2.193,0.130,0.065,4,2013-11-09T09:15:15.02
4.080e+12,2.374,0.061,0.031,4,2013-11-09T09:23:57.29
3.391e+12,2.320,0.022,0.013,3,2013-11-09T09:46:25.25
8.313e+12,2.580,0.079,0.030,7,2013-11-09T10:15:22.56
1.492e+12,2.083,0.042,0.030,2,2013-11-09T14:17:05.33
2.575e+12,2.241,0.211,0.105,4,2013-11-09T14:39:00.88
5.086e+12,2.438,0.080,0.040,4,2013-11-09T17:36:50.61
7.474e+11,1.882,0.000,0.000,1,2013-11-09T20:40:03.26
3.382e+12,2.319,0.020,0.011,3,2013-11-09T23:32:23.50
5.056e+12,2.436,0.048,0.024,4,2013-11-10T16:54:38.65
3.770e+12,2.351,0.097,0.056,3,2013-11-13T08:11:19.67
6.101e+12,2.490,0.051,0.023,5,2013-11-13T15:04:37.18
1.992e+12,2.166,0.093,0.066,2,2013-11-13T16:01:47.78
4.501e+12,2.402,0.043,0.025,3,2013-11-14T13:44:50.86
7.682e+12,2.557,0.039,0.020,4,2013-11-15T01:39:01.11
2.246e+13,2.868,0.120,0.085,2,2013-11-15T03:54:40.33
1.973e+12,2.163,0.087,0.036,6,2013-11-16T00:22:24.91
7.033e+12,2.531,0.282,0.200,2,2013-11-16T00:36:36.00
5.743e+12,2.473,0.034,0.020,3,2013-11-16T21:09:06.43
4.306e+12,2.389,0.043,0.025,3,2013-11-17T09:20:26.21
1.701e+13,2.787,0.067,0.030,5,2013-11-18T20:35:07.00
6.208e+12,2.495,0.077,0.038,4,2013-11-19T04:48:54.64
6.187e+12,2.494,0.143,0.101,2,2013-11-19T04:55:32.30
6.720e+12,2.518,0.062,0.028,5,2013-11-19T09:25:56.81
2.139e+12,2.187,0.155,0.069,5,2013-11-20T17:59:59.90
9.450e+12,2.617,0.153,0.069,5,2013-11-20T18:00:00.08
1.268e+11,1.369,0.000,0.000,1,2013-11-21T16:49:50.36
1.280e+12,2.038,0.000,0.000,1,2013-11-22T05:36:21.82
4.310e+12,2.390,0.085,0.049,3,2013-11-22T07:15:00.71
3.271e+12,2.310,0.072,0.036,4,2013-11-25T14:24:39.54
4.821e+12,2.422,0.061,0.043,2,2013-11-25T14:29:05.19
5.500e+12,2.460,0.071,0.041,3,2013-11-25T22:59:51.47
1.986e+11,1.499,0.312,0.156,4,2013-11-26T10:34:43.30
1.708e+11,1.455,0.437,0.178,6,2013-11-26T17:02:30.12
8.148e+11,1.907,0.070,0.040,3,2013-11-27T11:20:51.88
4.320e+12,2.390,0.120,0.069,3,2013-11-27T19:12:08.12
2.197e+13,2.861,0.074,0.043,3,2013-11-28T03:52:47.91
1.042e+13,2.645,0.090,0.052,3,2013-11-28T05:07:44.17
3.262e+12,2.309,0.140,0.063,5,2013-11-28T12:23:34.00
3.837e+13,3.023,0.143,0.054,7,2013-11-28T16:12:54.26
1.540e+12,2.092,0.029,0.020,2,2013-11-28T16:36:58.25
3.758e+12,2.350,0.067,0.034,4,2013-11-29T01:39:58.97
1.671e+13,2.782,0.135,0.051,7,2013-11-30T11:54:44.52
3.158e+12,2.300,0.040,0.023,3,2013-11-30T22:47:30.10
1.833e+12,2.142,0.084,0.059,2,2013-12-01T09:07:48.77
3.060e+12,2.291,0.381,0.171,5,2013-12-04T23:37:52.30
2.382e+12,2.218,0.103,0.046,5,2013-12-11T01:32:05.59
1.498e+12,2.084,0.019,0.014,2,2013-12-11T08:31:25.58
3.412e+11,1.655,0.000,0.000,1,2013-12-11T19:39:01.90
7.484e+11,1.883,0.000,0.000,1,2013-12-11T20:41:35.14
1.492e+12,2.083,0.200,0.141,2,2013-12-13T01:25:04.41
3.971e+12,2.366,0.112,0.065,3,2013-12-13T17:11:11.52
3.572e+12,2.335,0.154,0.077,4,2013-12-15T04:46:25.49
7.150e+12,2.536,0.205,0.059,12,2013-12-15T06:58:16.49
7.711e+12,2.558,0.036,0.016,5,2013-12-15T14:30:37.27
2.147e+12,2.188,0.073,0.052,2,2013-12-16T10:56:25.20
5.737e+12,2.472,0.056,0.039,2,2013-12-19T00:44:36.21
3.755e+12,2.350,0.064,0.045,2,2013-12-19T01:40:29.30
6.002e+12,2.486,0.069,0.035,4,2013-12-19T08:50:03.42
1.686e+12,2.118,0.205,0.103,4,2013-12-20T02:03:07.30
1.088e+13,2.658,0.056,0.032,3,2013-12-22T01:46:03.16
2.530e+11,1.569,0.046,0.033,2,2013-12-24T01:28:07.95
2.682e+12,2.252,0.087,0.043,4,2013-12-24T11:12:23.58
1.214e+13,2.690,0.076,0.034,5,2013-12-24T12:23:35.98
7.280e+12,2.541,0.066,0.030,5,2013-12-24T12:37:20.76
5.709e+12,2.471,0.067,0.034,4,2013-12-24T15:53:51.11
3.422e+12,2.323,0.051,0.030,3,2013-12-25T00:43:46.86
3.827e+11,1.689,0.376,0.153,6,2013-12-26T05:03:40.17
3.906e+12,2.361,0.058,0.026,5,2013-12-27T12:10:35.86
2.084e+12,2.179,0.057,0.033,3,2013-12-27T18:30:55.36
4.933e+12,2.429,0.058,0.026,5,2013-12-27T20:00:12.72
5.192e+12,2.444,0.161,0.057,8,2013-12-27T20:09:14.20
1.264e+13,2.701,0.134,0.077,3,2013-12-27T20:55:22.46
8.966e+12,2.602,0.083,0.034,6,2013-12-28T12:15:12.97
2.001e+12,2.168,0.025,0.018,2,2013-12-29T12:58:53.59
1.276e+13,2.704,0.097,0.056,3,2013-12-30T00:51:49.26
5.978e+12,2.484,0.051,0.023,5,2013-12-30T12:19:06.10
2.099e+12,2.181,0.180,0.068,7,2014-01-01T05:47:23.49
4.780e+12,2.420,0.114,0.043,7,2014-01-04T05:57:56.00
1.065e+13,2.652,0.084,0.038,5,2014-01-04T06:12:18.02
1.170e+12,2.012,0.280,0.162,3,2014-01-04T07:07:05.45
6.246e+12,2.497,0.073,0.037,4,2014-01-04T09:40:08.54
4.392e+13,3.062,0.057,0.029,4,2014-01-05T08:46:10.27
4.119e+11,1.710,0.064,0.037,3,2014-01-07T01:19:08.90
2.844e+12,2.269,0.102,0.046,5,2014-01-09T11:56:16.42
4.217e+13,3.050,0.022,0.011,4,2014-01-11T01:51:48.21
5.734e+12,2.472,0.079,0.039,4,2014-01-11T21:23:15.42
2.720e+12,2.256,0.081,0.040,4,2014-01-12T10:25:27.85
1.305e+12,2.044,0.138,0.062,5,2014-01-12T11:48:23.49
8.752e+13,3.261,0.146,0.055,7,2014-01-15T04:52:34.85
2.622e+13,2.912,0.155,0.059,7,2014-01-15T06:08:56.06
4.805e+12,2.421,0.080,0.046,3,2014-01-15T09:33:15.63
4.031e+12,2.370,0.054,0.038,2,2014-01-16T09:13:35.37
4.545e+12,2.405,0.052,0.023,5,2014-01-17T02:06:30.31
7.537e+12,2.552,0.124,0.062,4,2014-01-19T15:39:58.47
5.071e+11,1.770,0.173,0.086,4,2014-01-21T00:06:08.21
2.350e+11,1.547,0.065,0.038,3,2014-01-22T11:43:37.86
7.280e+11,1.875,0.230,0.115,4,2014-01-22T13:22:19.62
1.186e+13,2.683,0.080,0.033,6,2014-01-23T10:55:00.99
8.059e+13,3.238,0.062,0.036,3,2014-01-24T12:11:30.38
1.860e+12,2.146,0.038,0.022,3,2014-01-25T22:01:28.18
6.605e+11,1.847,0.187,0.108,3,2014-01-27T23:13:16.39
7.472e+12,2.549,0.034,0.024,2,2014-01-29T21:45:56.84
4.515e+11,1.736,0.105,0.074,2,2014-02-03T09:31:45.75
4.487e+12,2.401,0.031,0.022,2,2014-02-10T04:08:40.18
2.718e+11,1.590,0.080,0.057,2,2014-02-10T11:19:31.07
3.415e+12,2.322,0.044,0.025,3,2014-02-11T00:24:46.80
3.169e+11,1.634,0.029,0.020,2,2014-02-11T11:24:07.25
1.186e+12,2.016,0.000,0.000,1,2014-02-13T14:03:23.70
4.882e+12,2.426,0.017,0.010,3,2014-02-14T01:36:39.60
4.791e+12,2.420,0.046,0.026,3,2014-02-20T07:28:55.61
9.047e+12,2.604,0.002,0.001,2,2014-02-20T10:01:01.34
2.506e+12,2.233,0.009,0.005,3,2014-02-25T03:47:53.78
6.263e+11,1.831,0.279,0.140,4,2014-02-25T10:38:53.09
4.223e+11,1.717,0.303,0.152,4,2014-02-26T04:02:40.61
3.276e+12,2.310,0.263,0.100,7,2014-02-27T00:00:01.24
1.754e+13,2.796,0.080,0.046,3,2014-02-27T09:47:55.20
1.825e+13,2.807,0.055,0.028,4,2014-03-02T10:22:44.56
7.016e+12,2.531,0.066,0.033,4,2014-03-02T14:13:35.09
8.158e+13,3.241,0.000,0.000,1,2014-03-02T16:53:59.49
2.258e+13,2.869,0.083,0.032,7,2014-03-04T05:50:29.08
2.380e+13,2.884,0.127,0.048,7,2014-03-04T12:19:50.85
2.810e+14,3.599,0.142,0.050,8,2014-03-05T13:57:22.34
1.058e+13,2.650,0.061,0.027,5,2014-03-05T14:06:59.61
9.370e+11,1.948,0.111,0.064,3,2014-03-05T14:37:59.43
4.498e+12,2.402,0.067,0.038,3,2014-03-05T14:48:29.44
1.926e+13,2.823,0.819,0.410,4,2014-03-06T05:24:04.13
6.416e+13,3.172,0.035,0.025,2,2014-03-07T02:39:18.16
1.353e+13,2.721,0.055,0.021,7,2014-03-07T04:20:08.07
1.056e+13,2.649,0.179,0.052,12,2014-03-07T08:54:30.70
2.496e+12,2.232,0.063,0.036,3,2014-03-07T10:36:20.14
2.165e+13,2.857,0.142,0.047,9,2014-03-07T11:09:29.60
7.164e+12,2.537,0.063,0.036,3,2014-03-07T11:27:05.88
8.248e+12,2.578,0.078,0.035,5,2014-03-07T15:45:25.54
6.902e+12,2.526,0.015,0.010,2,2014-03-07T18:13:56.41
1.402e+13,2.731,0.110,0.055,4,2014-03-07T22:23:59.84
1.801e+13,2.804,0.047,0.021,5,2014-03-08T01:51:22.78
6.757e+12,2.520,0.080,0.040,4,2014-03-08T02:15:15.41
2.826e+12,2.268,0.147,0.052,8,2014-03-08T02:41:52.63
3.644e+12,2.341,0.028,0.016,3,2014-03-11T08:51:11.80
9.172e+12,2.608,0.023,0.013,3,2014-03-11T14:27:55.70
2.612e+12,2.245,0.055,0.032,3,2014-03-12T11:07:48.04
4.932e+12,2.429,0.062,0.036,3,2014-03-12T16:39:21.60
2.314e+12,2.210,0.007,0.005,2,2014-03-15T00:14:10.39
6.003e+12,2.486,0.133,0.094,2,2014-03-15T00:37:34.86
1.429e+13,2.737,0.078,0.027,8,2014-03-15T08:16:38.20
1.262e+14,3.367,0.095,0.034,8,2014-03-15T09:54:26.91
6.522e+12,2.510,0.013,0.009,2,2014-03-18T12:51:05.22
2.996e+12,2.284,0.060,0.035,3,2014-03-20T02:47:02.25
3.303e+13,2.979,0.094,0.042,5,2014-03-20T11:45:54.45
5.201e+12,2.444,0.056,0.039,2,2014-03-20T12:08:08.98
8.374e+12,2.582,0.093,0.066,2,2014-03-20T16:39:11.66
2.095e+13,2.847,0.101,0.045,5,2014-03-20T20:33:41.11
1.532e+13,2.757,0.114,0.043,7,2014-03-22T21:24:44.69
7.309e+12,2.543,0.069,0.031,5,2014-03-22T22:15:48.46
4.454e+12,2.399,0.136,0.078,3,2014-03-25T21:26:08.58
5.259e+12,2.447,0.257,0.097,7,2014-03-28T10:06:01.43
7.695e+12,2.557,0.059,0.030,4,2014-03-29T02:20:52.97
6.690e+12,2.517,0.023,0.012,4,2014-03-30T08:19:55.01
1.713e+13,2.789,0.056,0.028,4,2014-03-30T08:37:18.82
8.780e+12,2.596,0.031,0.016,4,2014-03-30T10:48:47.07
3.504e+12,2.330,0.038,0.019,4,2014-03-30T11:33:07.77
2.659e+12,2.250,0.015,0.009,3,2014-04-01T08:41:48.73
4.741e+12,2.417,0.123,0.062,4,2014-04-01T12:16:45.80
3.499e+12,2.329,0.139,0.069,4,2014-04-02T11:51:15.91
6.662e+12,2.516,0.160,0.080,4,2014-04-02T18:44:13.69
6.033e+12,2.487,0.054,0.027,4,2014-04-02T20:06:06.86
3.881e+13,3.026,0.099,0.031,10,2014-04-03T02:45:05.32
1.181e+13,2.682,0.139,0.057,6,2014-04-03T03:11:21.49
9.166e+13,3.275,0.129,0.074,3,2014-04-03T03:20:41.20
5.491e+13,3.126,0.291,0.110,7,2014-04-03T13:55:46.48
4.077e+12,2.374,0.100,0.041,6,2014-04-03T15:20:45.26
3.914e+12,2.362,0.092,0.053,3,2014-04-03T21:29:52.47
3.525e+12,2.332,0.100,0.058,3,2014-04-04T04:09:40.32
2.009e+12,2.169,0.055,0.032,3,2014-04-05T18:17:08.03
3.392e+12,2.320,0.150,0.075,4,2014-04-07T09:24:27.60
2.810e+12,2.266,0.048,0.028,3,2014-04-08T15:09:53.22
2.605e+12,2.244,0.201,0.116,3,2014-04-08T16:06:53.76
8.653e+12,2.591,0.233,0.104,5,2014-04-09T14:13:16.61
6.305e+12,2.500,0.172,0.077,5,2014-04-09T18:14:13.34
1.326e+12,2.049,0.168,0.069,6,2014-04-10T07:03:00.98
1.044e+12,1.979,0.175,0.078,5,2014-04-10T10:35:02.93
1.343e+13,2.719,0.168,0.075,5,2014-04-10T16:02:18.77
3.891e+12,2.360,0.131,0.066,4,2014-04-10T18:22:58.48
1.832e+13,2.809,0.109,0.045,6,2014-04-11T08:57:24.42
1.766e+12,2.131,0.000,0.000,1,2014-04-11T17:29:10.84
2.729e+12,2.257,0.032,0.019,3,2014-04-12T04:43:08.45
5.426e+12,2.456,0.146,0.103,2,2014-04-14T07:47:22.84
1.209e+13,2.688,0.195,0.113,3,2014-04-14T08:47:55.20
2.890e+12,2.274,0.202,0.143,2,2014-04-14T13:26:28.92
5.087e+12,2.438,0.108,0.062,3,2014-04-14T19:17:20.73
9.989e+12,2.633,0.000,0.000,1,2014-04-14T21:02:39.85
1.807e+13,2.805,0.000,0.000,1,2014-04-15T16:03:07.42
5.017e+12,2.434,0.158,0.112,2,2014-04-15T23:17:29.58
5.149e+11,1.775,0.281,0.199,2,2014-04-16T07:29:43.22
3.262e+12,2.309,0.233,0.165,2,2014-04-16T09:46:02.44
5.493e+12,2.460,0.170,0.098,3,2014-04-16T11:18:06.03
5.860e+12,2.479,0.219,0.127,3,2014-04-16T13:11:49.18
3.901e+12,2.361,0.055,0.039,2,2014-04-18T21:00:25.12
4.572e+13,3.073,0.066,0.033,4,2014-04-22T11:14:38.25
9.890e+12,2.630,0.169,0.119,2,2014-04-22T22:49:18.83
1.126e+12,2.001,0.268,0.190,2,2014-04-24T20:46:53.18
5.322e+12,2.451,0.063,0.031,4,2014-04-26T15:50:43.18
6.155e+11,1.826,0.195,0.059,11,2014-04-28T10:33:22.50
2.370e+12,2.217,0.160,0.080,4,2014-05-01T09:26:08.51
3.426e+12,2.323,0.125,0.088,2,2014-05-01T16:15:27.12
7.912e+11,1.899,0.231,0.094,6,2014-05-02T00:14:17.87
2.826e+12,2.267,0.133,0.077,3,2014-05-02T15:34:31.23
7.300e+11,1.876,0.168,0.084,4,2014-05-06T11:06:21.89
4.043e+12,2.371,0.130,0.075,3,2014-05-07T21:23:59.33
5.751e+12,2.473,0.183,0.091,4,2014-05-07T21:57:55.17
5.539e+11,1.796,0.118,0.084,2,2014-05-08T05:59:55.32
3.021e+12,2.287,0.169,0.084,4,2014-05-08T23:50:01.09
1.688e+12,2.118,0.145,0.103,2,2014-05-09T03:31:25.97
9.422e+12,2.616,0.014,0.008,3,2014-05-09T04:16:05.07
2.135e+12,2.186,0.032,0.023,2,2014-05-09T21:35:19.90
2.409e+12,2.221,0.045,0.022,4,2014-05-11T10:53:43.34
2.298e+12,2.208,0.204,0.102,4,2014-05-12T08:33:06.80
4.765e+12,2.419,0.110,0.064,3,2014-05-12T09:01:30.74
2.446e+12,2.226,0.217,0.153,2,2014-05-12T19:03:39.45
1.432e+12,2.071,0.242,0.171,2,2014-05-12T23:22:40.28
1.510e+12,2.086,0.149,0.086,3,2014-05-13T19:05:26.57
5.939e+12,2.483,0.142,0.101,2,2014-05-13T20:11:29.55
